,img_name,latex_seq
4649,74cad80dc5,"[502, 62, 462, 496, 465, 496, 291, 498, 463, 496, 21, 498, 496, 164, 498, 496, 291, 498, 463, 496, 485, 8, 21, 498, 498, 36, 206, 496, 5, 10, 21, 6, 462, 496, 483, 498, 498, 496, 5, 22, 483, 10, 485, 8, 21, 6, 1, 498, 496, 91, 498, 462, 496, 465, 466, 498, 496, 197, 498, 462, 496, 496, 291, 498, 463, 496, 21, 498, 496, 164, 498, 496, 291, 498, 463, 496, 485, 8, 21, 498, 496, 305, 498, 463, 496, 21, 498, 496, 164, 498, 496, 305, 498, 463, 496, 22, 483, 10, 485, 8, 21, 498, 498, 496, 324, 498, 463, 496, 67, 496, 305, 498, 463, 496, 21, 498, 498, 66, 463, 496, 496, 305, 498, 463, 496, 22, 498, 496, 164, 498, 496, 305, 498, 463, 496, 22, 483, 10, 485, 8, 21, 498, 461, 498, 462, 496, 466, 498, 9, 503]"
4650,7a40435cdf,"[502, 5, 133, 496, 51, 498, 463, 496, 479, 498, 6, 463, 496, 476, 75, 477, 498, 36, 474, 472, 5, 21, 10, 181, 463, 496, 476, 75, 477, 498, 6, 14, 313, 496, 487, 474, 481, 498, 67, 328, 5, 476, 10, 477, 6, 14, 5, 486, 8, 21, 6, 461, 9, 503]"
4651,2e023f2d8f,"[502, 496, 420, 496, 181, 498, 498, 67, 327, 10, 327, 463, 496, 467, 478, 498, 461, 36, 496, 420, 496, 181, 498, 498, 67, 496, 186, 496, 327, 498, 462, 496, 465, 498, 10, 310, 462, 496, 465, 466, 498, 324, 463, 496, 466, 498, 47, 461, 499, 469, 470, 488, 67, 181, 463, 496, 466, 498, 462, 496, 465, 498, 324, 463, 496, 488, 498, 10, 310, 462, 496, 465, 467, 498, 324, 463, 496, 467, 498, 324, 463, 496, 466, 498, 47, 498, 461, 503]"
4652,4306ac516a,"[502, 58, 8, 47, 463, 496, 474, 476, 498, 47, 462, 496, 474, 476, 498, 10, 47, 462, 496, 22, 498, 36, 22, 96, 9, 503]"
4653,13685935bc,"[502, 472, 79, 36, 79, 246, 472, 462, 496, 166, 498, 5, 493, 6, 353, 499, 9, 499, 499, 472, 462, 496, 166, 498, 5, 493, 6, 79, 36, 79, 470, 462, 496, 474, 166, 5, 493, 6, 498, 499, 9, 499, 499, 166, 5, 493, 6, 79, 36, 79, 166, 5, 430, 496, 496, 493, 498, 498, 6, 499, 499, 5, 282, 496, 474, 481, 469, 470, 483, 13, 499, 482, 471, 499, 498, 488, 6, 499, 9, 503]"
4654,48b1e9699e,"[502, 122, 462, 496, 4, 498, 479, 463, 496, 58, 498, 462, 496, 22, 498, 36, 206, 496, 21, 498, 496, 22, 498, 56, 463, 496, 58, 498, 462, 496, 22, 498, 8, 404, 463, 496, 481, 37, 15, 498, 122, 463, 496, 10, 481, 498, 462, 496, 474, 498, 122, 463, 496, 481, 498, 462, 496, 474, 498, 8, 404, 463, 496, 486, 37, 21, 14, 22, 498, 486, 59, 463, 496, 10, 486, 498, 462, 496, 465, 498, 59, 463, 496, 486, 498, 462, 496, 465, 498, 10, 206, 496, 21, 498, 496, 22, 498, 9, 503]"
4655,56910fca1f,"[502, 62, 36, 50, 462, 496, 474, 133, 496, 476, 498, 498, 5, 43, 463, 496, 474, 498, 63, 6, 320, 496, 496, 5, 43, 463, 496, 476, 498, 63, 6, 498, 498, 9, 503]"
4656,55abcec4d8,"[502, 40, 5, 493, 6, 36, 40, 463, 496, 291, 498, 462, 496, 465, 498, 5, 493, 6, 237, 463, 496, 465, 498, 14, 22, 474, 75, 469, 493, 462, 496, 291, 498, 503]"
4657,7c07715a5a,"[502, 60, 486, 470, 462, 496, 10, 487, 44, 498, 36, 206, 496, 53, 462, 496, 22, 477, 498, 498, 496, 51, 463, 496, 15, 498, 164, 51, 463, 496, 483, 498, 498, 5, 206, 496, 328, 498, 496, 22, 487, 498, 6, 462, 496, 477, 498, 313, 496, 470, 493, 483, 498, 496, 10, 466, 462, 496, 22, 498, 487, 498, 334, 463, 496, 474, 36, 477, 8, 21, 498, 462, 496, 478, 498, 5, 22, 313, 496, 487, 474, 481, 473, 498, 310, 463, 496, 474, 498, 487, 6, 462, 496, 10, 21, 498, 503]"
4658,bee8460983,"[502, 51, 36, 496, 206, 496, 21, 498, 496, 21, 28, 328, 46, 463, 496, 53, 498, 498, 498, 227, 469, 462, 496, 21, 15, 498, 493, 395, 496, 10, 472, 498, 67, 470, 462, 496, 10, 22, 5, 327, 10, 327, 463, 496, 226, 498, 6, 498, 58, 8, 496, 206, 496, 21, 498, 496, 22, 5, 483, 8, 22, 6, 1, 498, 498, 45, 463, 496, 483, 8, 22, 498, 462, 496, 22, 498, 461, 503]"
4659,13d82cba41,"[502, 62, 5, 105, 6, 36, 10, 291, 313, 496, 467, 482, 487, 498, 135, 105, 10, 237, 313, 496, 467, 482, 487, 498, 246, 122, 105, 8, 181, 353, 75, 13, 503]"
4660,12f7ff5df7,"[502, 471, 5, 60, 9, 61, 6, 36, 227, 463, 496, 5, 60, 463, 496, 15, 498, 9, 61, 463, 496, 15, 498, 6, 498, 462, 496, 5, 60, 9, 61, 6, 498, 458, 469, 60, 462, 496, 333, 498, 57, 5, 61, 9, 61, 462, 496, 333, 498, 6, 5, 60, 10, 60, 462, 496, 333, 498, 6, 462, 496, 22, 498, 324, 463, 496, 60, 462, 496, 333, 498, 498, 462, 496, 23, 498, 471, 5, 60, 462, 496, 333, 498, 9, 61, 462, 496, 333, 498, 6, 8, 5, 60, 259, 61, 9, 60, 462, 496, 333, 498, 259, 61, 462, 496, 333, 498, 6, 460, 69, 9, 503]"
4661,3278ae650a,"[502, 420, 496, 485, 498, 462, 496, 21, 498, 36, 5, 15, 9, 10, 28, 9, 15, 9, 15, 9, 15, 9, 22, 9, 23, 9, 21, 6, 13, 503]"
4662,27024ab3f3,"[502, 45, 463, 496, 122, 498, 5, 465, 9, 466, 6, 36, 45, 5, 122, 6, 10, 481, 463, 496, 122, 498, 483, 463, 496, 122, 498, 5, 465, 9, 466, 9, 486, 36, 122, 6, 9, 340, 122, 36, 465, 9, 466, 9, 79, 481, 463, 496, 465, 498, 36, 21, 9, 79, 481, 463, 496, 466, 498, 36, 10, 21, 9, 503]"
4663,3a103d0a29,"[502, 134, 496, 478, 498, 496, 66, 463, 496, 473, 498, 36, 246, 10, 291, 353, 462, 496, 487, 498, 79, 206, 496, 91, 5, 10, 487, 6, 498, 496, 22, 465, 498, 227, 43, 420, 496, 105, 498, 470, 462, 496, 10, 227, 206, 496, 21, 498, 496, 30, 328, 498, 5, 324, 420, 496, 105, 498, 6, 462, 496, 22, 498, 8, 57, 213, 496, 58, 498, 462, 496, 473, 36, 15, 498, 420, 496, 105, 498, 498, 5, 227, 395, 496, 213, 496, 472, 498, 498, 470, 462, 496, 22, 465, 420, 496, 105, 498, 498, 6, 462, 496, 487, 498, 421, 498, 117, 496, 301, 498, 117, 496, 340, 421, 334, 463, 496, 474, 36, 21, 498, 462, 496, 22, 473, 8, 22, 498, 470, 462, 496, 22, 208, 463, 496, 474, 498, 420, 496, 105, 498, 5, 465, 463, 496, 474, 498, 9, 133, 496, 465, 498, 463, 496, 474, 498, 6, 498, 227, 43, 435, 334, 463, 496, 474, 36, 21, 498, 462, 496, 22, 473, 8, 22, 498, 379, 463, 496, 15, 9, 197, 463, 496, 474, 498, 498, 5, 465, 463, 496, 474, 498, 9, 133, 496, 465, 498, 463, 496, 474, 498, 6, 470, 462, 496, 10, 227, 206, 496, 21, 498, 496, 30, 328, 498, 5, 324, 435, 6, 462, 496, 22, 498, 498, 498, 117, 193, 503]"
4664,6e04fde9b2,"[502, 135, 463, 496, 47, 498, 462, 496, 10, 21, 498, 381, 206, 496, 26, 328, 395, 496, 10, 457, 462, 496, 333, 498, 5, 10, 22, 6, 498, 69, 488, 498, 496, 352, 395, 496, 10, 233, 313, 496, 478, 481, 498, 5, 233, 352, 462, 496, 28, 498, 6, 498, 498, 13, 503]"
4665,42807aafd0,"[502, 479, 463, 496, 474, 476, 498, 198, 239, 44, 463, 496, 474, 498, 497, 479, 5, 15, 6, 497, 44, 463, 496, 476, 498, 344, 13, 503]"
4666,77932dc2f1,"[502, 61, 463, 496, 463, 63, 498, 5, 488, 463, 496, 474, 498, 9, 488, 463, 496, 474, 10, 21, 498, 6, 36, 206, 496, 21, 498, 496, 22, 328, 498, 227, 469, 425, 463, 496, 474, 498, 469, 456, 463, 496, 474, 498, 313, 496, 470, 493, 483, 498, 458, 10, 474, 5, 456, 463, 496, 474, 498, 493, 463, 496, 474, 498, 8, 425, 463, 496, 474, 498, 483, 463, 496, 474, 498, 6, 460, 412, 496, 60, 486, 498, 67, 213, 496, 61, 498, 5, 488, 463, 496, 474, 498, 9, 488, 463, 496, 474, 10, 21, 498, 6, 313, 496, 470, 493, 483, 498, 474, 5, 456, 463, 496, 474, 498, 213, 496, 493, 498, 8, 425, 463, 496, 474, 498, 213, 496, 483, 498, 6, 461, 13, 503]"
4667,7c4248309d,"[502, 282, 496, 58, 470, 498, 499, 313, 496, 478, 481, 498, 206, 496, 492, 463, 496, 22, 498, 498, 496, 492, 463, 496, 21, 498, 498, 5, 470, 462, 496, 206, 496, 22, 498, 496, 23, 498, 488, 463, 496, 21, 498, 8, 206, 496, 21, 498, 496, 23, 498, 488, 463, 496, 22, 498, 498, 6, 36, 15, 13, 503]"
4668,40429f8a92,"[502, 294, 463, 496, 479, 498, 294, 463, 496, 481, 498, 65, 463, 496, 5, 21, 479, 6, 498, 36, 10, 472, 463, 496, 479, 481, 498, 65, 463, 496, 5, 21, 479, 6, 498, 13, 503]"
4669,4f487b2d95,"[502, 206, 496, 469, 498, 496, 469, 486, 498, 5, 470, 462, 496, 10, 395, 496, 23, 498, 105, 498, 485, 5, 486, 6, 6, 36, 15, 503]"
4670,55d08a8efb,"[502, 62, 5, 495, 6, 36, 488, 463, 496, 15, 498, 8, 495, 8, 5, 21, 10, 495, 6, 462, 496, 477, 498, 10, 21, 198, 62, 463, 496, 477, 498, 13, 503]"
4671,336e2aaab1,"[502, 496, 213, 496, 493, 498, 498, 503]"
4672,1624be30f1,"[502, 96, 463, 496, 479, 498, 462, 496, 499, 499, 481, 498, 5, 472, 6, 36, 239, 488, 463, 496, 479, 498, 499, 472, 499, 488, 462, 496, 481, 498, 499, 472, 462, 496, 10, 21, 498, 344, 503]"
4673,629373f3ad,"[502, 465, 463, 496, 21, 498, 8, 465, 463, 496, 23, 498, 36, 21, 9, 340, 466, 463, 496, 21, 498, 8, 466, 463, 496, 23, 498, 36, 15, 9, 340, 465, 463, 496, 22, 498, 36, 206, 496, 21, 498, 496, 22, 498, 13, 503]"
4674,bec1d03306,"[502, 51, 36, 10, 227, 469, 199, 463, 496, 15, 498, 239, 166, 497, 57, 497, 166, 344, 13, 503]"
4675,11fdb996ec,"[502, 206, 496, 314, 496, 469, 470, 488, 498, 462, 496, 333, 498, 5, 10, 324, 463, 496, 408, 498, 462, 496, 22, 498, 8, 62, 462, 496, 333, 333, 498, 6, 498, 496, 314, 496, 469, 470, 488, 498, 5, 10, 324, 463, 496, 408, 498, 462, 496, 22, 498, 8, 310, 463, 496, 8, 498, 462, 496, 22, 498, 6, 498, 36, 206, 496, 470, 462, 496, 5, 310, 463, 496, 10, 498, 10, 310, 463, 496, 8, 498, 6, 5, 60, 14, 22, 10, 408, 463, 496, 48, 498, 6, 498, 498, 496, 22, 310, 463, 496, 10, 498, 45, 463, 496, 8, 498, 45, 463, 496, 10, 498, 498, 227, 463, 496, 10, 226, 498, 462, 496, 226, 498, 469, 408, 45, 462, 496, 22, 498, 5, 408, 6, 13, 503]"
4676,6b63ef4c3d,"[502, 466, 198, 496, 206, 496, 30, 328, 395, 496, 23, 498, 498, 496, 23, 41, 498, 498, 352, 463, 496, 282, 496, 486, 465, 469, 498, 498, 465, 462, 496, 26, 498, 503]"
4677,7c1e7530a4,"[502, 479, 463, 496, 489, 498, 36, 491, 246, 134, 496, 467, 498, 496, 493, 498, 117, 496, 494, 498, 117, 496, 495, 498, 117, 193, 353, 5, 465, 9, 466, 9, 467, 6, 9, 503]"
4678,4009d06e6f,"[502, 21, 36, 227, 496, 160, 43, 498, 67, 181, 472, 461, 470, 462, 496, 10, 496, 206, 496, 21, 498, 496, 22, 498, 498, 5, 181, 472, 9, 181, 472, 6, 498, 36, 49, 5, 478, 9, 471, 6, 227, 334, 463, 496, 474, 498, 469, 181, 478, 463, 496, 474, 498, 496, 160, 43, 498, 67, 456, 461, 470, 462, 496, 10, 496, 206, 496, 21, 498, 496, 22, 498, 498, 5, 181, 472, 9, 181, 472, 6, 498, 503]"
4679,204bd416e0,"[502, 496, 160, 51, 498, 463, 496, 128, 498, 36, 310, 246, 206, 21, 496, 122, 462, 496, 333, 498, 498, 62, 5, 64, 6, 8, 472, 462, 496, 474, 476, 498, 324, 463, 496, 474, 498, 64, 462, 496, 40, 498, 324, 463, 496, 476, 498, 64, 462, 496, 41, 498, 46, 463, 496, 40, 41, 498, 5, 64, 6, 8, 310, 462, 496, 474, 476, 498, 324, 463, 496, 474, 498, 64, 462, 496, 40, 498, 324, 463, 496, 476, 498, 64, 462, 496, 41, 498, 47, 463, 496, 40, 41, 498, 5, 64, 6, 8, 43, 5, 64, 6, 58, 8, 54, 5, 122, 462, 496, 333, 498, 6, 353, 13, 503]"
4680,5c4d6c7614,"[502, 181, 59, 36, 227, 469, 408, 75, 5, 324, 463, 496, 408, 498, 197, 462, 496, 96, 498, 6, 49, 463, 496, 96, 498, 503]"
4681,75129c743f,"[502, 246, 310, 462, 496, 472, 9, 473, 498, 353, 75, 246, 310, 462, 496, 473, 9, 472, 498, 353, 462, 496, 10, 21, 498, 503]"
4682,16758fb668,"[502, 52, 463, 496, 486, 498, 465, 463, 496, 474, 498, 36, 472, 463, 496, 486, 498, 443, 496, 135, 498, 462, 496, 7, 498, 162, 5, 443, 496, 41, 498, 463, 496, 15, 498, 6, 463, 496, 474, 498, 8, 485, 463, 496, 486, 498, 443, 496, 135, 498, 462, 496, 7, 498, 162, 5, 443, 496, 44, 498, 463, 496, 15, 498, 6, 463, 496, 474, 498, 8, 5, 472, 463, 496, 487, 498, 6, 463, 496, 486, 498, 443, 496, 135, 498, 462, 496, 7, 498, 162, 5, 443, 496, 47, 498, 463, 496, 15, 498, 6, 463, 496, 474, 498, 75, 75, 13, 503]"
4683,1bf19de131,"[502, 66, 463, 496, 41, 45, 498, 462, 496, 26, 498, 36, 227, 143, 67, 496, 160, 496, 43, 498, 498, 473, 143, 461, 60, 462, 496, 10, 496, 206, 496, 21, 498, 496, 26, 498, 498, 498, 5, 52, 463, 496, 26, 498, 6, 79, 9, 503]"
4684,5aa625be27,"[502, 51, 36, 246, 477, 8, 22, 353, 249, 324, 327, 133, 496, 324, 498, 327, 8, 470, 462, 496, 327, 498, 324, 208, 462, 496, 8, 498, 133, 496, 324, 498, 208, 462, 496, 10, 498, 363, 503]"
4685,1b86afc732,"[502, 5, 324, 463, 496, 15, 498, 10, 474, 443, 496, 379, 498, 162, 443, 496, 294, 498, 6, 246, 134, 496, 467, 498, 496, 472, 463, 496, 21, 498, 498, 117, 496, 472, 463, 496, 22, 498, 498, 117, 193, 353, 36, 15, 503]"
4686,5acf1f7283,"[502, 206, 496, 206, 496, 469, 89, 44, 498, 496, 469, 488, 498, 463, 496, 467, 473, 465, 486, 498, 498, 496, 206, 496, 469, 89, 44, 498, 496, 469, 488, 498, 463, 496, 481, 470, 489, 488, 498, 498, 124, 206, 496, 328, 462, 496, 28, 498, 498, 496, 21, 30, 15, 457, 5, 27, 6, 498, 206, 496, 481, 498, 496, 291, 498, 470, 462, 496, 10, 328, 395, 496, 481, 498, 498, 13, 503]"
4687,5754e32527,"[502, 45, 463, 496, 473, 498, 5, 493, 6, 36, 404, 463, 496, 481, 36, 15, 498, 462, 496, 226, 498, 135, 5, 473, 9, 481, 6, 493, 462, 496, 481, 8, 473, 498, 75, 13, 503]"
4688,992862e3f7,"[502, 43, 463, 496, 291, 498, 471, 463, 496, 291, 305, 498, 36, 324, 463, 496, 291, 498, 471, 463, 496, 291, 305, 498, 10, 474, 249, 465, 463, 496, 291, 498, 9, 471, 463, 496, 291, 305, 498, 363, 36, 15, 9, 503]"
4689,5e8d1da2a5,"[502, 470, 462, 496, 10, 237, 395, 496, 483, 463, 496, 481, 23, 498, 462, 496, 22, 498, 8, 477, 463, 496, 481, 155, 498, 462, 496, 22, 498, 498, 498, 503]"
4690,336e225ac0,"[502, 59, 462, 496, 474, 474, 498, 5, 417, 6, 36, 246, 134, 496, 467, 467, 467, 498, 496, 5, 22, 6, 463, 496, 417, 498, 498, 3, 496, 5, 23, 6, 463, 496, 417, 498, 5, 21, 6, 463, 496, 417, 498, 498, 3, 496, 10, 5, 22, 6, 463, 496, 417, 498, 498, 117, 496, 5, 23, 6, 463, 496, 417, 498, 5, 21, 6, 463, 496, 417, 498, 498, 3, 496, 5, 22, 6, 463, 496, 417, 498, 462, 496, 22, 498, 498, 3, 496, 5, 23, 6, 463, 496, 417, 498, 5, 21, 6, 463, 496, 417, 498, 498, 117, 496, 10, 5, 22, 6, 463, 496, 417, 498, 498, 3, 496, 5, 23, 6, 463, 496, 417, 498, 5, 21, 6, 463, 496, 417, 498, 498, 3, 496, 5, 22, 6, 463, 496, 417, 498, 498, 117, 193, 353, 503]"
4691,a8fe0d9cce,"[502, 44, 67, 313, 496, 470, 493, 483, 498, 81, 5, 10, 227, 463, 496, 15, 498, 462, 496, 21, 498, 469, 487, 469, 487, 462, 496, 333, 498, 471, 5, 487, 9, 487, 462, 496, 333, 498, 6, 81, 6, 461, 261, 227, 463, 496, 15, 498, 462, 496, 21, 498, 469, 487, 469, 487, 462, 496, 333, 498, 44, 67, 313, 496, 470, 493, 483, 498, 5, 10, 471, 5, 487, 9, 487, 462, 496, 333, 498, 6, 6, 461, 503]"
4692,27ddd3614f,"[502, 255, 134, 496, 478, 498, 496, 61, 462, 496, 48, 498, 61, 463, 496, 48, 498, 36, 15, 498, 117, 496, 496, 133, 496, 61, 498, 498, 462, 496, 48, 498, 61, 463, 496, 48, 498, 36, 21, 14, 22, 498, 117, 193, 354, 221, 496, 21, 467, 479, 498, 255, 134, 496, 478, 498, 496, 62, 462, 496, 48, 498, 62, 463, 496, 48, 498, 36, 15, 498, 117, 496, 496, 133, 496, 62, 498, 498, 462, 496, 48, 498, 62, 463, 496, 48, 498, 36, 21, 14, 22, 498, 117, 193, 354, 221, 496, 21, 467, 479, 498, 255, 134, 496, 478, 498, 496, 61, 462, 496, 48, 498, 62, 463, 496, 48, 498, 36, 15, 498, 117, 496, 496, 133, 496, 61, 498, 498, 462, 496, 48, 498, 62, 463, 496, 48, 498, 36, 15, 498, 117, 193, 354, 503]"
4693,78ef54e383,"[502, 52, 463, 496, 41, 498, 36, 22, 496, 278, 496, 52, 498, 498, 313, 496, 487, 474, 481, 498, 206, 496, 328, 483, 498, 496, 22, 498, 36, 395, 496, 23, 498, 496, 278, 496, 52, 498, 498, 503]"
4694,58366700f1,"[502, 467, 463, 496, 23, 498, 5, 62, 6, 36, 22, 237, 379, 199, 5, 199, 10, 481, 467, 463, 496, 21, 498, 5, 41, 6, 6, 13, 503]"
4695,3c6a587046,"[502, 474, 5, 22, 328, 6, 462, 496, 26, 498, 46, 5, 485, 13, 485, 462, 496, 333, 498, 6, 36, 496, 89, 463, 496, 21, 498, 498, 462, 496, 10, 21, 498, 496, 89, 463, 496, 22, 498, 498, 462, 496, 10, 21, 498, 227, 469, 496, 213, 496, 485, 498, 498, 462, 496, 333, 333, 498, 52, 469, 496, 379, 498, 462, 496, 333, 333, 498, 50, 5, 496, 213, 496, 485, 498, 498, 9, 496, 213, 496, 485, 498, 462, 496, 333, 498, 498, 6, 46, 5, 485, 9, 485, 462, 496, 333, 498, 6, 503]"
4696,1728f3f433,"[502, 5, 56, 463, 496, 133, 496, 495, 498, 463, 496, 474, 498, 498, 10, 479, 40, 463, 496, 133, 496, 495, 498, 498, 462, 496, 333, 498, 6, 314, 496, 469, 470, 488, 498, 496, 443, 496, 107, 498, 498, 463, 496, 474, 498, 5, 495, 463, 496, 476, 498, 6, 36, 15, 13, 503]"
4697,259a3da186,"[502, 47, 463, 496, 469, 498, 5, 465, 463, 496, 15, 498, 9, 465, 463, 496, 15, 498, 462, 496, 175, 498, 9, 472, 6, 36, 61, 462, 496, 175, 498, 5, 472, 6, 47, 5, 465, 463, 496, 15, 498, 9, 465, 463, 496, 15, 498, 462, 496, 175, 498, 9, 472, 6, 61, 5, 472, 6, 503]"
4698,1034317910,"[502, 206, 496, 56, 498, 496, 89, 498, 499, 8, 499, 57, 499, 8, 499, 58, 313, 496, 478, 481, 498, 483, 462, 496, 22, 498, 499, 8, 499, 54, 5, 89, 6, 503]"
4699,38140a9c29,"[502, 453, 496, 47, 498, 463, 496, 474, 476, 498, 36, 10, 453, 496, 50, 498, 463, 496, 474, 476, 498, 89, 462, 496, 22, 498, 8, 282, 496, 478, 482, 492, 470, 486, 10, 482, 486, 469, 470, 486, 499, 469, 470, 486, 474, 491, 465, 488, 474, 491, 470, 487, 499, 498, 13, 503]"
4700,500c761800,"[502, 327, 5, 495, 6, 327, 5, 495, 462, 496, 333, 498, 6, 380, 10, 313, 496, 478, 482, 472, 498, 5, 495, 10, 495, 462, 496, 333, 498, 6, 9, 75, 69, 69, 69, 69, 135, 5, 495, 6, 208, 5, 495, 462, 496, 333, 498, 6, 380, 496, 206, 496, 21, 498, 496, 495, 10, 495, 462, 496, 333, 498, 498, 498, 13, 503]"
4701,6dc6808174,"[502, 474, 472, 313, 496, 487, 474, 481, 498, 5, 456, 483, 420, 496, 485, 498, 6, 417, 463, 496, 291, 305, 498, 503]"
4702,6d4877c150,"[502, 56, 380, 352, 462, 496, 10, 26, 498, 313, 496, 470, 493, 483, 498, 496, 246, 10, 496, 206, 496, 30, 328, 462, 496, 22, 498, 498, 496, 23, 237, 498, 498, 353, 498, 380, 237, 462, 496, 22, 498, 327, 462, 496, 26, 498, 5, 15, 6, 313, 496, 470, 493, 483, 498, 496, 246, 10, 496, 206, 496, 30, 328, 462, 496, 22, 498, 498, 496, 23, 237, 498, 498, 353, 498, 13, 503]"
4703,6885df64c9,"[502, 495, 36, 470, 462, 496, 10, 135, 498, 9, 341, 489, 36, 470, 462, 496, 10, 135, 14, 22, 498, 503]"
4704,58d39be72c,"[502, 503]"
4705,a4e7141b35,"[502, 496, 160, 51, 498, 36, 10, 206, 496, 21, 498, 496, 22, 5, 483, 8, 22, 6, 1, 498, 45, 462, 496, 291, 463, 496, 15, 498, 291, 463, 496, 21, 498, 244, 291, 463, 496, 483, 8, 21, 498, 498, 45, 463, 496, 291, 463, 496, 15, 498, 291, 463, 496, 21, 498, 244, 291, 463, 496, 483, 8, 21, 498, 498, 8, 206, 496, 21, 498, 496, 22, 5, 483, 8, 21, 6, 1, 498, 206, 496, 472, 462, 496, 22, 498, 498, 496, 470, 462, 496, 22, 498, 498, 338, 462, 496, 291, 463, 496, 15, 498, 291, 463, 496, 21, 498, 244, 291, 463, 496, 483, 498, 498, 338, 463, 496, 291, 463, 496, 15, 498, 291, 463, 496, 21, 498, 244, 291, 463, 496, 483, 498, 498, 13, 503]"
4706,1d95bc4d48,"[502, 59, 463, 496, 470, 471, 471, 498, 67, 40, 463, 496, 291, 498, 461, 36, 496, 206, 496, 21, 498, 496, 26, 472, 463, 496, 26, 498, 462, 496, 22, 498, 498, 498, 227, 469, 462, 496, 43, 498, 493, 45, 463, 496, 291, 305, 498, 45, 462, 496, 291, 305, 498, 8, 496, 206, 496, 21, 498, 496, 22, 498, 498, 227, 496, 206, 496, 469, 462, 496, 43, 498, 485, 498, 496, 5, 22, 328, 6, 462, 496, 43, 498, 498, 498, 40, 463, 496, 291, 498, 5, 485, 6, 106, 462, 496, 291, 305, 498, 5, 485, 462, 496, 22, 498, 6, 40, 463, 496, 305, 498, 5, 10, 485, 6, 9, 503]"
4707,7779abc0f1,"[502, 42, 462, 496, 48, 498, 36, 15, 340, 364, 340, 63, 463, 496, 5, 483, 6, 498, 36, 15, 79, 9, 340, 50, 463, 496, 5, 42, 6, 498, 36, 15, 79, 13, 503]"
4708,6f254a87c8,"[502, 496, 206, 496, 44, 463, 496, 494, 498, 462, 496, 333, 498, 498, 496, 44, 463, 496, 493, 498, 462, 496, 333, 498, 498, 498, 36, 496, 206, 496, 208, 44, 463, 496, 493, 498, 8, 181, 44, 463, 496, 494, 498, 498, 496, 122, 44, 463, 496, 493, 498, 8, 135, 44, 463, 496, 494, 498, 498, 498, 13, 503]"
4709,5c002bea8e,"[502, 134, 496, 467, 498, 496, 237, 463, 496, 477, 498, 364, 10, 226, 498, 117, 496, 472, 463, 496, 477, 498, 364, 226, 498, 117, 193, 503]"
4710,20e9fc94a4,"[502, 197, 463, 496, 478, 498, 5, 47, 463, 496, 46, 498, 462, 496, 22, 478, 498, 5, 52, 6, 6, 36, 79, 35, 246, 134, 496, 467, 467, 467, 498, 496, 21, 498, 117, 496, 442, 498, 117, 496, 21, 498, 117, 193, 353, 9, 246, 134, 496, 467, 467, 467, 498, 496, 291, 463, 496, 21, 498, 498, 117, 496, 442, 498, 117, 496, 291, 463, 496, 477, 498, 498, 117, 193, 353, 9, 244, 9, 246, 134, 496, 467, 467, 467, 498, 496, 291, 463, 496, 21, 498, 462, 496, 478, 498, 498, 117, 496, 442, 498, 117, 496, 291, 463, 496, 477, 498, 462, 496, 478, 498, 498, 117, 193, 353, 37, 503]"
4711,629afeef2d,"[502, 179, 496, 41, 498, 463, 496, 291, 15, 498, 5, 488, 6, 8, 310, 463, 496, 15, 498, 462, 496, 22, 498, 41, 463, 496, 291, 15, 498, 5, 488, 6, 8, 404, 463, 496, 477, 36, 21, 498, 462, 496, 53, 498, 237, 463, 496, 477, 498, 41, 463, 496, 291, 477, 498, 5, 488, 6, 36, 15, 79, 9, 503]"
4712,5f976ca374,"[502, 458, 57, 5, 237, 6, 9, 57, 5, 199, 6, 460, 36, 57, 5, 67, 237, 9, 199, 461, 6, 10, 206, 496, 233, 498, 496, 328, 498, 309, 463, 496, 324, 496, 43, 498, 498, 469, 435, 248, 237, 324, 463, 496, 435, 498, 199, 355, 9, 503]"
4713,13fa162280,"[502, 493, 36, 227, 56, 463, 496, 26, 498, 462, 496, 10, 206, 496, 21, 498, 496, 22, 498, 498, 5, 489, 6, 469, 489, 36, 327, 5, 489, 6, 503]"
4714,544a858626,"[502, 237, 463, 496, 470, 498, 5, 206, 21, 22, 34, 21, 22, 9, 15, 21, 6, 36, 22, 13, 22, 421, 21, 15, 462, 496, 23, 498, 80, 75, 5, 89, 476, 36, 21, 75, 483, 465, 486, 474, 488, 494, 75, 467, 482, 481, 487, 470, 486, 491, 465, 488, 474, 482, 481, 75, 488, 486, 465, 481, 487, 474, 488, 474, 482, 481, 6, 13, 301, 503]"
4715,75e5aa7292,"[502, 469, 487, 462, 496, 22, 498, 36, 465, 462, 496, 22, 498, 5, 494, 6, 199, 463, 496, 291, 305, 498, 469, 493, 462, 496, 291, 498, 469, 493, 462, 496, 305, 498, 8, 469, 494, 462, 496, 22, 498, 75, 13, 503]"
4716,35aa64e750,"[502, 62, 5, 486, 6, 497, 463, 496, 486, 261, 58, 498, 36, 10, 206, 496, 214, 462, 496, 22, 498, 498, 496, 22, 479, 462, 496, 22, 498, 498, 206, 496, 122, 498, 496, 58, 462, 496, 22, 498, 498, 467, 5, 58, 6, 9, 503]"
